customer_id,full_name,city,state,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
C00572,"Sanya Das",Pune,Maharashtra,198,2,5940.42,2,2,2,6,Regulars
C01950,"Aditya Basu",Pune,Maharashtra,230,3,5928.34,1,2,2,5,Regulars
C00463,"Rahul Chowdhury",Hyderabad,Telangana,91,3,5926.28,4,3,2,9,Regulars
C00392,"Aisha Iyer",Ahmedabad,Gujarat,167,2,5915.11,2,2,2,6,Regulars
C00789,"Kavya Iyer",Jaipur,Rajasthan,157,3,5912.33,2,3,2,7,"At Risk"
C00712,"Aarav Basu",Mumbai,Maharashtra,100,3,5897.28,3,3,2,8,Regulars
C00902,"Samar Patel",Delhi,Delhi,67,3,5893.11,4,3,2,9,Regulars
C01273,"Rahul Patel",Bengaluru,Karnataka,209,2,5874.03,2,2,2,6,Regulars
C00826,"Aarav Singh",Hyderabad,Telangana,284,3,5866.99,1,2,2,5,Regulars
C01645,"Diya Kulkarni",Visakhapatnam,"Andhra pradesh",376,1,5861.72,1,1,2,4,Regulars
C00650,"Ritu Nair",Mumbai,Maharashtra,132,2,5852.20,3,2,2,7,Regulars
C01677,"Sneha Verma",Kochi,Kerala,161,1,5851.66,2,1,2,5,Regulars
C00745,"Sanya Nair",Delhi,Delhi,65,3,5842.80,4,3,2,9,Regulars
C00269,"Samar Rao",Jaipur,Rajasthan,205,2,5823.60,2,2,2,6,Regulars
C01973,"Aditya Menon",Mumbai,Maharashtra,194,1,5812.86,2,1,2,5,Regulars
C00275,"Rohan Chowdhury",Kochi,Kerala,263,2,5807.36,1,1,2,4,Regulars
C01954,"Neha Nair",Pune,Maharashtra,79,1,5785.14,4,1,2,7,Regulars
C01873,"Vivaan Das",Mumbai,Maharashtra,322,2,5784.41,1,1,2,4,Regulars
C01737,"Ria Iyer",Mumbai,Maharashtra,42,3,5782.32,5,3,2,10,Regulars
C00416,"Aarav Mishra",Visakhapatnam,"Andhra pradesh",142,2,5780.41,2,2,2,6,Regulars
C00532,"Ritu Patel",Lucknow,"Uttar pradesh",55,3,5767.89,5,3,2,10,Regulars
C00303,"Rohan Singh",Kochi,Kerala,115,2,5765.00,3,2,2,7,Regulars
C01641,"Samar Khan",Ahmedabad,Gujarat,177,2,5760.46,2,2,2,6,Regulars
C00794,"Aditya Verma",Kochi,Kerala,69,3,5742.09,4,3,2,9,Regulars
C01444,"Ria Chandra",Hyderabad,Telangana,107,3,5737.38,3,3,2,8,Regulars
C01694,"Sanya Joshi",Chennai,"Tamil nadu",84,2,5706.61,4,2,2,8,Regulars
C00341,"Sanya Nair",Delhi,Delhi,77,3,5703.26,4,3,2,9,Regulars
C00989,"Kabir Das",Lucknow,"Uttar pradesh",115,2,5700.75,3,2,2,7,Regulars
C00414,"Anvi Rao",Jaipur,Rajasthan,52,3,5693.45,5,3,2,10,Regulars
C01543,"Kavya Mukherjee",Delhi,Delhi,99,3,5688.42,3,3,2,8,Regulars
C01831,"Sanya Singh",Delhi,Delhi,36,4,5685.57,5,4,2,11,Loyal
C00087,"Aditya Verma",Mumbai,Maharashtra,127,3,5676.76,3,3,2,8,Regulars
C00602,"Anvi Menon",Hyderabad,Telangana,97,3,5674.27,3,3,2,8,Regulars
C01830,"Kavya Gupta",Pune,Maharashtra,243,2,5668.84,1,1,2,4,Regulars
C01002,"Anvi Chandra",Ahmedabad,Gujarat,128,3,5662.17,3,3,2,8,Regulars
C01048,"Ananya Mukherjee",Ahmedabad,Gujarat,142,2,5661.59,2,2,2,6,Regulars
C00342,"Isha Singh",Kolkata,"West bengal",45,3,5653.25,5,3,2,10,Regulars
C01488,"Isha Verma",Ahmedabad,Gujarat,93,3,5652.51,3,3,2,8,Regulars
C01626,"Neha Chandra",Kolkata,"West bengal",171,2,5636.34,2,2,2,6,Regulars
C00714,"Irfan Basu",Jaipur,Rajasthan,297,1,5635.68,1,1,2,4,Regulars
C01490,"Kavya Chandra",Lucknow,"Uttar pradesh",236,2,5631.64,1,2,2,5,Regulars
C01544,"Irfan Patel",Bengaluru,Karnataka,112,2,5630.56,3,2,2,7,Regulars
C01181,"Vivaan Basu",Kochi,Kerala,141,2,5630.35,2,2,2,6,Regulars
C00132,"Ananya Basu",Pune,Maharashtra,56,4,5620.35,5,4,2,11,Loyal
C01136,"Kavya Sharma",Mumbai,Maharashtra,77,3,5619.29,4,3,2,9,Regulars
C01661,"Aarav Sharma",Lucknow,"Uttar pradesh",193,5,5611.14,2,4,2,8,"At Risk"
C00760,"Rahul Gupta",Kolkata,"West bengal",127,3,5610.20,3,3,2,8,Regulars
C01329,"Kavya Iyer",Visakhapatnam,"Andhra pradesh",123,2,5609.18,3,2,2,7,Regulars
C00475,"Irfan Singh",Lucknow,"Uttar pradesh",131,3,5607.58,3,3,2,8,Regulars
C01564,"Rahul Chowdhury",Ahmedabad,Gujarat,108,2,5580.92,3,2,2,7,Regulars
C01196,"Isha Iyer",Visakhapatnam,"Andhra pradesh",198,1,5525.52,2,1,2,5,Regulars
C01628,"Aditya Rao",Pune,Maharashtra,289,2,5523.10,1,1,2,4,Regulars
C00032,"Irfan Sharma",Hyderabad,Telangana,351,1,5522.25,1,1,2,4,Regulars
C01061,"Rohan Basu",Jaipur,Rajasthan,82,2,5521.70,4,2,2,8,Regulars
C01733,"Kavya Menon",Bengaluru,Karnataka,251,1,5521.64,1,1,2,4,Regulars
C00149,"Ananya Naidu",Lucknow,"Uttar pradesh",54,4,5515.77,5,4,2,11,Loyal
C01885,"Anvi Patel",Visakhapatnam,"Andhra pradesh",133,1,5510.80,2,1,2,5,Regulars
C00548,"Ria Rao",Hyderabad,Telangana,113,3,5505.96,3,3,2,8,Regulars
C00351,"Rahul Mishra",Jaipur,Rajasthan,90,3,5503.11,4,3,2,9,Regulars
C00825,"Kabir Mishra",Chennai,"Tamil nadu",347,2,5494.74,1,1,2,4,Regulars
C00448,"Diya Patel",Pune,Maharashtra,396,1,5491.60,1,1,2,4,Regulars
C01591,"Rohan Singh",Visakhapatnam,"Andhra pradesh",313,3,5491.13,1,2,2,5,Regulars
C01182,"Irfan Basu",Jaipur,Rajasthan,261,3,5487.41,1,2,2,5,Regulars
C00645,"Vivaan Chandra",Pune,Maharashtra,184,2,5469.85,2,2,2,6,Regulars
C00031,"Ananya Patel",Hyderabad,Telangana,77,2,5460.72,4,2,2,8,Regulars
C01332,"Kabir Singh",Pune,Maharashtra,268,2,5457.41,1,1,2,4,Regulars
C00450,"Isha Gupta",Lucknow,"Uttar pradesh",79,3,5456.49,4,3,2,9,Regulars
C01219,"Rohan Joshi",Lucknow,"Uttar pradesh",55,4,5430.90,5,4,2,11,Loyal
C01415,"Vivaan Khan",Jaipur,Rajasthan,235,3,5420.64,1,2,2,5,Regulars
C01333,"Ria Chandra",Kolkata,"West bengal",88,3,5417.77,4,3,2,9,Regulars
C01215,"Ria Reddy",Delhi,Delhi,379,1,5414.56,1,1,2,4,Regulars
C00575,"Aisha Iyer",Kochi,Kerala,163,3,5405.95,2,3,2,7,"At Risk"
C01092,"Kabir Kulkarni",Bengaluru,Karnataka,40,2,5403.16,5,2,2,9,Regulars
C01138,"Ria Gupta",Mumbai,Maharashtra,39,3,5376.41,5,3,2,10,Regulars
C00008,"Sanya Chandra",Bengaluru,Karnataka,194,1,5376.27,2,1,2,5,Regulars
C01545,"Rohan Rao",Ahmedabad,Gujarat,56,2,5376.26,5,2,2,9,Regulars
C00589,"Vikram Verma",Delhi,Delhi,42,4,5342.64,5,4,2,11,Loyal
C00764,"Aditya Nair",Pune,Maharashtra,190,3,5342.24,2,3,2,7,"At Risk"
C00202,"Samar Mishra",Chennai,"Tamil nadu",99,3,5326.95,3,3,2,8,Regulars
C00088,"Aarav Sharma",Mumbai,Maharashtra,100,2,5324.74,3,2,2,7,Regulars
C00025,"Samar Joshi",Pune,Maharashtra,223,2,5312.96,1,2,2,5,Regulars
C00357,"Aisha Iyer",Pune,Maharashtra,246,2,5288.12,1,1,2,4,Regulars
C01042,"Anvi Kulkarni",Visakhapatnam,"Andhra pradesh",357,2,5281.04,1,1,2,4,Regulars
C00095,"Rohan Singh",Visakhapatnam,"Andhra pradesh",356,2,5276.59,1,1,2,4,Regulars
C01000,"Vivaan Kulkarni",Jaipur,Rajasthan,66,2,5261.26,4,2,2,8,Regulars
C01244,"Neha Mishra",Bengaluru,Karnataka,151,2,5259.63,2,2,2,6,Regulars
C01456,"Vikram Iyer",Lucknow,"Uttar pradesh",120,2,5223.94,3,2,2,7,Regulars
C00037,"Anvi Verma",Chennai,"Tamil nadu",86,3,5214.04,4,3,2,9,Regulars
C01881,"Rohan Kulkarni",Ahmedabad,Gujarat,94,3,5188.99,3,3,2,8,Regulars
C00598,"Isha Khan",Kochi,Kerala,145,3,5163.17,2,3,2,7,"At Risk"
C00492,"Rahul Chowdhury",Hyderabad,Telangana,224,2,5152.32,1,2,2,5,Regulars
C00302,"Aditya Rao",Lucknow,"Uttar pradesh",183,2,5151.93,2,2,2,6,Regulars
C01732,"Aditya Basu",Visakhapatnam,"Andhra pradesh",144,2,5147.14,2,2,2,6,Regulars
C00277,"Aarav Singh",Mumbai,Maharashtra,114,2,5140.31,3,2,2,7,Regulars
C01398,"Rahul Kulkarni",Ahmedabad,Gujarat,125,4,5129.01,3,4,2,9,Loyal
C01682,"Kavya Kulkarni",Bengaluru,Karnataka,274,2,5120.05,1,1,2,4,Regulars
C00893,"Ria Verma",Pune,Maharashtra,198,1,5107.58,2,1,2,5,Regulars
C00517,"Isha Khan",Kolkata,"West bengal",93,2,5102.36,3,2,2,7,Regulars
C00970,"Isha Iyer",Kolkata,"West bengal",219,3,5096.43,1,2,2,5,Regulars
C01236,"Aisha Chandra",Bengaluru,Karnataka,117,3,5064.74,3,3,2,8,Regulars
C00068,"Aisha Das",Bengaluru,Karnataka,89,3,5057.12,4,3,2,9,Regulars
C00078,"Irfan Gupta",Lucknow,"Uttar pradesh",36,2,5055.77,5,2,2,9,Regulars
C00449,"Neha Naidu",Ahmedabad,Gujarat,64,1,5032.30,4,1,2,7,Regulars
C01022,"Rohan Patel",Bengaluru,Karnataka,167,2,5027.28,2,2,2,6,Regulars
C01526,"Irfan Mishra",Visakhapatnam,"Andhra pradesh",57,3,5015.59,5,3,2,10,Regulars
C00111,"Aarav Singh",Jaipur,Rajasthan,101,3,5003.70,3,3,2,8,Regulars
C01683,"Ria Reddy",Visakhapatnam,"Andhra pradesh",97,2,4997.45,3,2,2,7,Regulars
C00408,"Aisha Iyer",Jaipur,Rajasthan,279,2,4983.59,1,1,2,4,Regulars
C00594,"Aditya Gupta",Kolkata,"West bengal",90,2,4977.13,4,2,2,8,Regulars
C00649,"Aarav Verma",Kolkata,"West bengal",145,2,4976.79,2,2,2,6,Regulars
C01917,"Ria Chandra",Chennai,"Tamil nadu",363,1,4954.89,1,1,2,4,Regulars
C00982,"Sneha Basu",Visakhapatnam,"Andhra pradesh",395,1,4952.00,1,1,2,4,Regulars
C00685,"Isha Iyer",Jaipur,Rajasthan,46,2,4950.74,5,2,2,9,Regulars
C01337,"Ria Joshi",Ahmedabad,Gujarat,199,2,4949.73,2,2,2,6,Regulars
C01420,"Vivaan Khan",Pune,Maharashtra,49,2,4946.15,5,2,2,9,Regulars
C01839,"Irfan Nair",Bengaluru,Karnataka,149,2,4930.21,2,2,2,6,Regulars
C01349,"Diya Chandra",Jaipur,Rajasthan,171,2,4915.77,2,2,2,6,Regulars
C00018,"Ritu Chandra",Ahmedabad,Gujarat,146,2,4915.43,2,2,2,6,Regulars
C01573,"Anvi Iyer",Kolkata,"West bengal",184,2,4898.74,2,2,2,6,Regulars
C00116,"Kabir Basu",Pune,Maharashtra,103,3,4867.65,3,3,2,8,Regulars
C00327,"Sneha Sharma",Visakhapatnam,"Andhra pradesh",315,2,4863.87,1,1,2,4,Regulars
C00656,"Isha Kulkarni",Pune,Maharashtra,114,2,4846.11,3,2,2,7,Regulars
C00324,"Vikram Joshi",Pune,Maharashtra,209,3,4845.63,2,2,2,6,Regulars
C01114,"Anvi Gupta",Delhi,Delhi,85,2,4841.11,4,2,2,8,Regulars
C00023,"Kabir Singh",Hyderabad,Telangana,119,2,4832.39,3,2,2,7,Regulars
C01046,"Aarav Verma",Kolkata,"West bengal",61,2,4827.81,5,2,2,9,Regulars
C01897,"Ria Mishra",Pune,Maharashtra,126,3,4806.50,3,3,2,8,Regulars
C01205,"Ritu Mishra",Jaipur,Rajasthan,57,3,4794.79,5,3,2,10,Regulars
C00623,"Kavya Sharma",Pune,Maharashtra,51,1,4788.64,5,1,2,8,Regulars
C00485,"Isha Mishra",Pune,Maharashtra,99,1,4788.39,3,1,2,6,Regulars
C01687,"Isha Chandra",Ahmedabad,Gujarat,70,2,4758.58,4,2,2,8,Regulars
C00888,"Samar Nair",Ahmedabad,Gujarat,41,2,4753.89,5,2,2,9,Regulars
C00299,"Aditya Mukherjee",Visakhapatnam,"Andhra pradesh",207,2,4752.39,2,2,2,6,Regulars
C01711,"Sanya Basu",Visakhapatnam,"Andhra pradesh",98,2,4744.05,3,2,2,7,Regulars
C00791,"Diya Mukherjee",Kolkata,"West bengal",295,3,4733.03,1,2,2,5,Regulars
C01106,"Ritu Mishra",Delhi,Delhi,53,2,4719.92,5,2,2,9,Regulars
C01076,"Vikram Kulkarni",Visakhapatnam,"Andhra pradesh",99,2,4702.06,3,2,2,7,Regulars
C01752,"Kavya Verma",Jaipur,Rajasthan,44,3,4701.67,5,3,2,10,Regulars
C01472,"Rahul Sharma",Ahmedabad,Gujarat,296,1,4663.16,1,1,2,4,Regulars
C00371,"Aisha Mukherjee",Ahmedabad,Gujarat,80,3,4655.95,4,3,2,9,Regulars
C01521,"Ananya Sharma",Kochi,Kerala,64,3,4638.31,4,3,2,9,Regulars
C00750,"Aditya Chandra",Kolkata,"West bengal",41,2,4626.76,5,2,2,9,Regulars
C00242,"Kavya Rao",Mumbai,Maharashtra,315,2,4626.44,1,1,2,4,Regulars
C00519,"Samar Khan",Pune,Maharashtra,179,3,4624.26,2,3,2,7,"At Risk"
C01696,"Aditya Mishra",Lucknow,"Uttar pradesh",383,1,4619.66,1,1,2,4,Regulars
C00531,"Samar Basu",Delhi,Delhi,143,2,4614.27,2,2,2,6,Regulars
C01260,"Diya Kulkarni",Visakhapatnam,"Andhra pradesh",71,3,4595.31,4,3,2,9,Regulars
C00226,"Isha Reddy",Kochi,Kerala,72,2,4568.00,4,2,2,8,Regulars
C01271,"Vivaan Joshi",Delhi,Delhi,278,2,4516.53,1,1,2,4,Regulars
C01150,"Rahul Gupta",Jaipur,Rajasthan,143,1,4512.78,2,1,2,5,Regulars
C01069,"Vivaan Khan",Kolkata,"West bengal",87,2,4506.69,4,2,2,8,Regulars
C01354,"Irfan Patel",Mumbai,Maharashtra,54,2,4496.50,5,2,2,9,Regulars
C00039,"Vivaan Iyer",Ahmedabad,Gujarat,127,2,4472.53,3,2,2,7,Regulars
C01546,"Sanya Patel",Chennai,"Tamil nadu",176,2,4448.91,2,2,2,6,Regulars
C01095,"Sanya Sharma",Chennai,"Tamil nadu",66,3,4424.85,4,3,2,9,Regulars
C00387,"Sneha Chowdhury",Kochi,Kerala,249,2,4392.92,1,1,2,4,Regulars
C00877,"Samar Naidu",Pune,Maharashtra,188,2,4391.59,2,2,2,6,Regulars
C01772,"Anvi Mishra",Mumbai,Maharashtra,213,3,4379.68,1,2,2,5,Regulars
C01119,"Rohan Reddy",Bengaluru,Karnataka,381,1,4375.64,1,1,2,4,Regulars
C01399,"Sanya Rao",Ahmedabad,Gujarat,215,1,4329.68,1,1,2,4,Regulars
C01228,"Ananya Iyer",Ahmedabad,Gujarat,104,2,4320.90,3,2,2,7,Regulars
C01143,"Kavya Chowdhury",Bengaluru,Karnataka,173,2,4306.83,2,2,2,6,Regulars
C00201,"Aditya Reddy",Mumbai,Maharashtra,393,1,4287.56,1,1,2,4,Regulars
C00683,"Ria Singh",Ahmedabad,Gujarat,124,3,4272.77,3,3,1,7,Regulars
C00661,"Ananya Gupta",Kolkata,"West bengal",210,1,4271.26,2,1,1,4,Regulars
C01707,"Sanya Gupta",Kochi,Kerala,57,1,4268.80,5,1,1,7,Regulars
C00307,"Vivaan Joshi",Ahmedabad,Gujarat,228,2,4266.72,1,2,1,4,Regulars
C00079,"Aarav Verma",Hyderabad,Telangana,44,3,4253.48,5,3,1,9,Regulars
C00500,"Anvi Basu",Delhi,Delhi,212,2,4248.50,2,2,1,5,Regulars
C01197,"Ritu Mukherjee",Kolkata,"West bengal",174,2,4243.68,2,2,1,5,Regulars
C01768,"Aarav Chandra",Chennai,"Tamil nadu",87,2,4231.96,4,2,1,7,Regulars
C00014,"Ritu Joshi",Hyderabad,Telangana,297,1,4229.62,1,1,1,3,Regulars
C01602,"Irfan Menon",Bengaluru,Karnataka,203,2,4212.82,2,2,1,5,Regulars
C00923,"Neha Mishra",Pune,Maharashtra,344,2,4207.05,1,1,1,3,Regulars
C01286,"Vikram Sharma",Visakhapatnam,"Andhra pradesh",166,3,4199.00,2,3,1,6,"At Risk"
C01428,"Rahul Khan",Visakhapatnam,"Andhra pradesh",63,2,4149.67,4,2,1,7,Regulars
C01321,"Rahul Gupta",Chennai,"Tamil nadu",147,1,4148.06,2,1,1,4,Regulars
C01112,"Sneha Verma",Kolkata,"West bengal",212,2,4121.18,1,2,1,4,Regulars
C00282,"Samar Kulkarni",Kolkata,"West bengal",343,2,4117.28,1,1,1,3,Regulars
C00924,"Isha Naidu",Ahmedabad,Gujarat,178,2,4113.35,2,2,1,5,Regulars
C01762,"Rohan Joshi",Hyderabad,Telangana,209,2,4109.80,2,2,1,5,Regulars
C00504,"Neha Naidu",Lucknow,"Uttar pradesh",356,2,4102.18,1,1,1,3,Regulars
C01338,"Neha Das",Mumbai,Maharashtra,125,2,4093.54,3,2,1,6,Regulars
C01693,"Kabir Basu",Kolkata,"West bengal",237,1,4087.59,1,1,1,3,Regulars
C00144,"Aarav Singh",Kochi,Kerala,74,1,4085.00,4,1,1,6,Regulars
C01033,"Samar Kulkarni",Mumbai,Maharashtra,50,2,4081.78,5,2,1,8,Regulars
C01569,"Vivaan Sharma",Kolkata,"West bengal",141,3,4080.15,2,3,1,6,"At Risk"
C00486,"Aditya Singh",Pune,Maharashtra,62,2,4073.52,4,2,1,7,Regulars
C01499,"Ria Verma",Chennai,"Tamil nadu",54,2,4070.70,5,2,1,8,Regulars
C01467,"Sneha Mukherjee",Delhi,Delhi,94,3,4067.04,3,3,1,7,Regulars
C00604,"Isha Mishra",Lucknow,"Uttar pradesh",165,1,4062.72,2,1,1,4,Regulars
C01088,"Diya Nair",Delhi,Delhi,44,2,4049.67,5,2,1,8,Regulars
C01866,"Diya Naidu",Lucknow,"Uttar pradesh",270,2,4038.65,1,1,1,3,Regulars
C00757,"Ananya Chandra",Lucknow,"Uttar pradesh",324,1,4029.91,1,1,1,3,Regulars
C00043,"Ritu Verma",Visakhapatnam,"Andhra pradesh",162,2,4025.91,2,2,1,5,Regulars
C01757,"Anvi Naidu",Pune,Maharashtra,239,2,4015.92,1,1,1,3,Regulars
C00925,"Neha Iyer",Lucknow,"Uttar pradesh",107,2,4010.08,3,2,1,6,Regulars
C00194,"Irfan Nair",Visakhapatnam,"Andhra pradesh",65,1,3972.75,4,1,1,6,Regulars
C00328,"Aisha Iyer",Jaipur,Rajasthan,163,2,3963.96,2,2,1,5,Regulars
C00029,"Isha Naidu",Chennai,"Tamil nadu",365,2,3956.04,1,1,1,3,Regulars
C00291,"Irfan Reddy",Kochi,Kerala,65,2,3951.72,4,2,1,7,Regulars
C00931,"Rahul Verma",Chennai,"Tamil nadu",219,1,3949.18,1,1,1,3,Regulars
C01430,"Aisha Joshi",Mumbai,Maharashtra,180,2,3947.22,2,2,1,5,Regulars
C00542,"Rohan Singh",Hyderabad,Telangana,289,1,3946.76,1,1,1,3,Regulars
C01202,"Ritu Verma",Ahmedabad,Gujarat,70,3,3941.96,4,3,1,8,Regulars
C00965,"Ritu Chandra",Lucknow,"Uttar pradesh",93,2,3940.05,3,2,1,6,Regulars
C00611,"Ria Joshi",Jaipur,Rajasthan,216,2,3937.33,1,2,1,4,Regulars
C01341,"Anvi Verma",Hyderabad,Telangana,176,2,3933.65,2,2,1,5,Regulars
C01200,"Kavya Joshi",Visakhapatnam,"Andhra pradesh",358,1,3932.02,1,1,1,3,Regulars
C00966,"Ritu Singh",Mumbai,Maharashtra,334,1,3910.80,1,1,1,3,Regulars
C00148,"Aditya Patel",Kochi,Kerala,249,1,3903.40,1,1,1,3,Regulars
C01512,"Vikram Kulkarni",Lucknow,"Uttar pradesh",162,2,3893.36,2,2,1,5,Regulars
C00995,"Irfan Nair",Delhi,Delhi,265,2,3889.15,1,1,1,3,Regulars
C01972,"Diya Verma",Kolkata,"West bengal",208,2,3885.27,2,2,1,5,Regulars
C00681,"Ria Gupta",Visakhapatnam,"Andhra pradesh",157,2,3884.91,2,2,1,5,Regulars
C00304,"Sneha Naidu",Lucknow,"Uttar pradesh",58,1,3874.02,5,1,1,7,Regulars
C01277,"Sneha Menon",Kochi,Kerala,144,2,3873.66,2,2,1,5,Regulars
C01226,"Neha Joshi",Lucknow,"Uttar pradesh",133,2,3867.61,3,2,1,6,Regulars
C00321,"Ananya Chandra",Delhi,Delhi,175,1,3867.38,2,1,1,4,Regulars
C00981,"Aarav Das",Lucknow,"Uttar pradesh",235,2,3855.45,1,2,1,4,Regulars
C01966,"Rahul Singh",Lucknow,"Uttar pradesh",228,2,3845.63,1,2,1,4,Regulars
C01638,"Vikram Reddy",Kochi,Kerala,263,2,3823.40,1,1,1,3,Regulars
C00503,"Irfan Sharma",Jaipur,Rajasthan,289,3,3805.70,1,2,1,4,Regulars
C01189,"Sanya Singh",Ahmedabad,Gujarat,206,1,3804.80,2,1,1,4,Regulars
C01161,"Sanya Kulkarni",Pune,Maharashtra,142,2,3801.38,2,2,1,5,Regulars
C00388,"Vikram Basu",Bengaluru,Karnataka,158,2,3781.80,2,2,1,5,Regulars
C00034,"Anvi Joshi",Lucknow,"Uttar pradesh",289,2,3781.12,1,1,1,3,Regulars
C01144,"Rohan Chowdhury",Kochi,Kerala,47,2,3775.05,5,2,1,8,Regulars
C00413,"Ritu Khan",Kochi,Kerala,113,2,3742.14,3,2,1,6,Regulars
C01743,"Anvi Chowdhury",Visakhapatnam,"Andhra pradesh",88,2,3740.54,4,2,1,7,Regulars
C01723,"Ritu Khan",Lucknow,"Uttar pradesh",57,3,3736.63,5,3,1,9,Regulars
C01900,"Diya Naidu",Lucknow,"Uttar pradesh",288,1,3732.27,1,1,1,3,Regulars
C00343,"Aarav Iyer",Ahmedabad,Gujarat,54,2,3731.48,5,2,1,8,Regulars
C01272,"Rahul Nair",Delhi,Delhi,243,1,3721.20,1,1,1,3,Regulars
C00138,"Ritu Iyer",Chennai,"Tamil nadu",43,2,3698.86,5,2,1,8,Regulars
C00179,"Vivaan Singh",Kolkata,"West bengal",193,2,3691.09,2,2,1,5,Regulars
C01060,"Aditya Kulkarni",Hyderabad,Telangana,154,2,3678.92,2,2,1,5,Regulars
C00372,"Rohan Singh",Hyderabad,Telangana,339,2,3674.40,1,1,1,3,Regulars
C01908,"Kabir Rao",Jaipur,Rajasthan,83,1,3671.16,4,1,1,6,Regulars
C01878,"Sneha Basu",Mumbai,Maharashtra,65,1,3668.78,4,1,1,6,Regulars
C00985,"Diya Rao",Hyderabad,Telangana,230,3,3666.76,1,2,1,4,Regulars
C01571,"Ananya Rao",Pune,Maharashtra,292,2,3663.92,1,1,1,3,Regulars
C01975,"Rohan Joshi",Mumbai,Maharashtra,190,2,3650.95,2,2,1,5,Regulars
C00749,"Kavya Kulkarni",Delhi,Delhi,139,1,3605.08,2,1,1,4,Regulars
C01712,"Isha Naidu",Hyderabad,Telangana,385,1,3601.64,1,1,1,3,Regulars
C01674,"Rahul Chowdhury",Visakhapatnam,"Andhra pradesh",153,1,3593.26,2,1,1,4,Regulars
C01508,"Rohan Gupta",Delhi,Delhi,151,1,3582.57,2,1,1,4,Regulars
C00439,"Vivaan Menon",Ahmedabad,Gujarat,180,3,3577.40,2,3,1,6,"At Risk"
C01492,"Isha Gupta",Bengaluru,Karnataka,74,2,3565.37,4,2,1,7,Regulars
C00693,"Sanya Naidu",Visakhapatnam,"Andhra pradesh",89,2,3556.16,4,2,1,7,Regulars
C01506,"Sneha Singh",Kolkata,"West bengal",72,2,3545.84,4,2,1,7,Regulars
C00332,"Kabir Verma",Mumbai,Maharashtra,337,2,3537.69,1,1,1,3,Regulars
C01052,"Samar Patel",Jaipur,Rajasthan,275,1,3534.86,1,1,1,3,Regulars
C00680,"Neha Rao",Kochi,Kerala,66,2,3496.56,4,2,1,7,Regulars
C00526,"Ananya Verma",Kochi,Kerala,237,2,3485.82,1,1,1,3,Regulars
C01380,"Anvi Rao",Delhi,Delhi,71,2,3484.43,4,2,1,7,Regulars
C00155,"Samar Patel",Visakhapatnam,"Andhra pradesh",278,2,3481.32,1,1,1,3,Regulars
C00487,"Ritu Rao",Delhi,Delhi,138,1,3475.18,2,1,1,4,Regulars
C01944,"Sanya Patel",Pune,Maharashtra,148,2,3455.24,2,2,1,5,Regulars
C01522,"Ria Mukherjee",Kochi,Kerala,138,3,3453.60,2,3,1,6,"At Risk"
C01328,"Aditya Mishra",Delhi,Delhi,173,2,3444.19,2,2,1,5,Regulars
C00554,"Rahul Verma",Bengaluru,Karnataka,367,1,3434.24,1,1,1,3,Regulars
C01012,"Ria Gupta",Ahmedabad,Gujarat,103,2,3433.55,3,2,1,6,Regulars
C01120,"Vivaan Kulkarni",Bengaluru,Karnataka,160,2,3417.38,2,2,1,5,Regulars
C00858,"Ritu Joshi",Ahmedabad,Gujarat,225,2,3414.47,1,2,1,4,Regulars
C00664,"Kavya Chandra",Kochi,Kerala,196,3,3406.31,2,2,1,5,Regulars
C01263,"Aarav Patel",Kolkata,"West bengal",52,2,3393.36,5,2,1,8,Regulars
C01082,"Neha Rao",Ahmedabad,Gujarat,49,1,3384.43,5,1,1,7,Regulars
C00272,"Kavya Naidu",Pune,Maharashtra,88,3,3375.08,4,3,1,8,Regulars
C00237,"Vikram Menon",Mumbai,Maharashtra,237,2,3365.34,1,1,1,3,Regulars
C00950,"Rohan Rao",Lucknow,"Uttar pradesh",218,2,3353.70,1,2,1,4,Regulars
C00687,"Kavya Kulkarni",Visakhapatnam,"Andhra pradesh",307,2,3348.54,1,1,1,3,Regulars
C01190,"Rohan Naidu",Kochi,Kerala,125,2,3341.76,3,2,1,6,Regulars
C00310,"Ria Menon",Hyderabad,Telangana,267,1,3332.13,1,1,1,3,Regulars
C00049,"Diya Gupta",Kolkata,"West bengal",143,2,3321.75,2,2,1,5,Regulars
C00953,"Rohan Das",Delhi,Delhi,91,2,3318.91,4,2,1,7,Regulars
C01580,"Sanya Singh",Bengaluru,Karnataka,90,2,3308.39,4,2,1,7,Regulars
C00571,"Aisha Joshi",Hyderabad,Telangana,45,2,3299.04,5,2,1,8,Regulars
C00618,"Aisha Verma",Hyderabad,Telangana,238,2,3285.24,1,1,1,3,Regulars
C00048,"Ria Mishra",Lucknow,"Uttar pradesh",96,1,3277.79,3,1,1,5,Regulars
C00793,"Irfan Joshi",Lucknow,"Uttar pradesh",39,2,3243.79,5,2,1,8,Regulars
C00945,"Sanya Patel",Kolkata,"West bengal",87,2,3225.53,4,2,1,7,Regulars
C00318,"Aditya Rao",Bengaluru,Karnataka,72,2,3215.84,4,2,1,7,Regulars
C00511,"Rohan Mishra",Mumbai,Maharashtra,191,1,3198.46,2,1,1,4,Regulars
C01468,"Vivaan Das",Jaipur,Rajasthan,271,2,3195.55,1,1,1,3,Regulars
